Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
44.79170474,-0.169292197,9.0921278,-4.137190342
44.80173114,-1.227517962,9.958329201,-3.380460262
44.81175682,-2.347957134,9.795618057,-1.891526341
44.82178255,-2.529811859,9.254839897,-1.752742529
44.83180817,-1.533799291,9.369695663,-2.551945448
44.84183422,-0.327218503,9.570692062,-3.16032052
44.85186021,-0.145363972,9.60419178,-3.256033421
44.86188656,-0.902094126,9.656833649,-3.131606579
44.87191338,-1.811366796,9.699904442,-3.59102869
44.88193989,-2.371885538,9.73340416,-3.557528973
44.8919664,-2.33838582,9.637691498,-3.514458179
44.90199271,-1.941177368,9.537193298,-3.777668715
44.91201906,-1.323230863,9.556335449,-3.614956856
44.92204567,-0.652642369,9.690333366,-3.701098442
44.93207203,-0.485144794,9.709476471,-3.844667673
44.94209719,-0.739382207,9.738189697,-3.423531055
44.95212317,-1.160519004,9.900901794,-3.500101328
44.96214979,-1.715653777,10.00618649,-4.161118507
44.97217635,-2.017747641,9.91047287,-4.151547432
44.98220213,-1.864607096,9.948758125,-3.988835335
44.99222864,-1.658226132,10.0205431,-4.017549038
45.0022551,-1.466800332,10.12582684,-3.643670797
45.01228172,-1.227517962,10.26042366,-3.734597921
45.02230859,-0.935593665,10.25563812,-4.051048756
45.03233547,-1.155733347,9.83868885,-5.056632519
45.0423625,-1.318445325,10.62413216,-4.644468784
45.05238916,-1.32801652,10.39920712,-3.509672642
45.06241614,-0.978664458,10.08275604,-3.035893679
45.07244359,-0.806381226,10.10668468,-2.595016241
45.08246969,-1.060020447,9.987043381,-3.265604734
45.09249562,-1.533799291,10.17846966,-3.380460262
45.10252213,-1.811366796,10.8682003,-3.753740549
45.11254864,-1.749153376,11.78285694,-5.085346222
45.12257547,-1.39022994,11.59621716,-5.525625706
45.13260104,-1.280160069,11.05962658,-4.342973232
45.14262703,-1.146162033,11.60100269,-4.768895626
45.15265333,-0.73459655,12.21356487,-4.342973232
45.16267995,0.156131685,11.83549881,-2.62851572
45.17270656,1.276570916,11.16491032,-2.063809633
45.18273312,2.363510609,10.95434189,-2.456232548
45.19275995,2.837887764,11.18405342,-2.877967358
45.20278594,2.895315409,11.57228851,-2.461018085
45.2128113,2.569293261,11.81157112,-2.446661234
45.22283745,2.468794823,11.88814068,-2.738585472
45.23286312,2.94317174,11.36172009,-2.897109985
45.24288844,3.608376503,10.49491978,-2.940180779
45.25291411,3.584448338,9.695118904,-2.618944407
45.26293995,2.243869543,9.197412491,-2.959323406
45.27296578,0.836291492,9.417551994,-3.906881094
45.28299083,-0.159720913,9.666405678,-3.710669756
45.29301635,-1.045663476,9.580264091,-3.189034462
45.30304271,-1.941177368,9.384052277,-2.776870728
45.31306885,-3.037688255,9.623334885,-0.81894356
45.32309474,-5.809773445,9.618548393,0.430708081
45.33312005,-9.247661591,9.317052841,-3.926023722
45.34314588,-11.42154026,9.135198593,-6.099903107
45.35317213,-12.18305683,8.809176445,-5.47298336
45.36319776,-10.1527462,7.889734268,-4.634897232
45.37322323,-6.269195557,6.821937561,-3.270390272
45.38324833,-3.037688255,6.151947021,-2.480160713
45.39327442,-2.209173441,5.538786411,-1.795813441
45.40330099,-3.578466177,5.251647472,-1.450648785
45.41332656,-5.211567879,5.141577721,-2.159522533
45.42335192,-6.020341873,5.127220631,-2.839682341
45.43337781,-6.068198204,5.098506927,-2.657229662
45.44340333,-5.972485542,4.844867706,-2.23130703
45.45342859,-6.039484501,4.557130814,-1.968096614
45.46345437,-6.058627129,4.490131855,-1.670788407
45.47348078,-5.651846886,4.720440865,-1.2352947
45.48350692,-4.67976284,5.06500721,-0.885942578
45.49353328,-3.52582407,5.371288776,-0.57966131
45.50356062,-2.883949518,5.745167255,-0.684945464
45.51358797,-3.152543783,6.175875187,-1.326221943
45.5236163,-4.16769886,6.530013084,-1.925025821
45.53364375,-5.302495003,6.956533432,-2.068595171
45.54367062,-5.862415314,7.435098171,-1.728814363
45.55369677,-5.608776093,7.779664516,-1.1395818
45.56372271,-4.80897522,8.000402451,-0.699302435
45.57374859,-4.033102512,8.321041107,-0.613160789
45.58377375,-3.597608805,8.794819832,-1.072582722
45.59380026,-3.396611691,9.369695663,-1.728814363
45.60382661,-3.382254839,9.96790123,-2.193022013
45.61385323,-3.583251953,10.73420238,-2.346162558
45.62388036,-3.994817495,11.59143066,-2.288734913
45.63390682,-4.292125702,11.9407835,-2.465803623
45.64393317,-4.292125702,12.05085278,-2.983251572
45.65395911,-4.119842529,12.1034956,-3.232105255
45.66398463,-3.985246181,11.81635666,-3.318246841
45.67401005,-3.477967739,11.29890823,-2.959323406
45.68403599,-2.826521635,10.9112711,-2.164308071
45.69406135,-2.127817631,10.69113159,-1.791027784
45.70408739,-1.801795483,11.14098263,-1.714457393
45.71411338,-1.586441398,11.30848026,-2.830111027
45.72413922,-1.222732425,10.82512951,-3.409173965
45.73416588,-1.265803218,10.1832552,-2.988037348
45.74419234,-1.428515077,9.5754776,-2.145165443
45.75421854,-1.667797327,9.072386742,-1.230509043
45.76424422,-2.060818434,8.656036377,-1.484148264
45.77427073,-2.721237659,8.718249321,-1.881955028
45.78429682,-3.544966698,9.963115692,-3.150749207
45.79432323,-3.846462488,15.03888988,-6.282355785
45.80435015,-0.083150588,21.37807655,-6.794419765
45.81437724,10.12522888,16.63789368,5.803193092
45.82440427,11.41316605,9.00538826,6.095117569
45.83443177,6.165705681,7.353742123,-4.390829563
45.84445828,-1.433300734,9.833903313,-9.44207859
45.85448547,-9.443872452,11.01177025,-3.145963669
45.86451265,-14.20379543,10.23649502,3.069393158
45.87453932,-13.44227982,9.685547829,-0.282353073
45.88456573,-7.830512047,9.742975235,-2.685943365
45.89459198,-1.869392633,9.436694145,-3.155534744
45.90461802,0.611366212,9.024530411,-4.811966419
45.9146437,0.290129751,9.192625999,-6.78484869
45.92466937,-1.026520967,9.80997467,-6.94756031
45.934695,-0.513858676,9.80997467,-3.370888948
45.9447201,1.870589137,9.436694145,-0.349352092
45.95474583,3.402593851,9.043673515,-1.115653515
45.96477156,3.03888464,8.967103004,-3.246462107
45.97479776,1.727019787,9.340981483,-3.906881094
45.98482359,0.606580555,9.652048111,-3.648456335
45.99484937,0.299701035,9.656833649,-3.744169235
46.00487526,0.553938448,9.336195946,-4.280759811
46.01490067,0.80757767,9.106484413,-4.749752998
46.02492625,0.879362345,9.230911255,-5.046463013
46.03495192,0.888933599,9.307481766,-5.267200947
46.04497672,1.027717352,9.230911255,-5.305486202
46.0550025,1.176072359,9.45583725,-4.912465096
46.06502817,1.037288666,9.814760208,-3.672384501
46.07505338,0.745364249,9.695118904,-2.844467878
46.08507896,0.477368116,9.226125717,-3.595814228
46.09510458,0.385842651,9.096913338,-5.032105923
46.10513031,0.270987153,9.168698311,-5.51605463
46.11515573,-0.073579296,9.086744308,-5.080560684
46.12518151,-0.638285458,9.096913338,-4.381258488
46.13520729,-1.040877819,9.226125717,-3.638885021
46.14523317,-0.882951558,9.163912773,-3.055036306
46.15525916,-0.293718994,9.019744873,-3.370888948
46.16528469,0.069990061,9.417551994,-4.017549038
46.17530953,-0.897308469,10.41835022,-3.835096598
46.18533375,-2.706880569,10.18804073,-1.867598057
46.19535807,-3.564109325,9.321838379,-1.20179522
46.2053826,-2.81695056,9.388837814,-2.820539713
46.21540791,-1.533799291,9.671191216,-4.113262177
46.22543333,-0.753739119,9.498908043,-3.93140769
46.23545797,-0.868594646,9.431908607,-3.744169235
46.24548291,-1.495514154,9.585049629,-4.031906128
46.25550781,-2.060818434,9.719047546,-3.964907169
46.26553245,-2.29052949,9.786046028,-3.232105255
46.27555739,-2.199602127,9.685547829,-3.016751051
46.28558239,-1.753939033,9.580264091,-3.208176851
46.29560729,-1.093519926,9.656833649,-3.605385542
46.30563276,-0.633499801,9.680762291,-3.89730978
46.31565776,-0.609571576,9.776474953,-4.328616142
46.32568281,-0.940379322,9.819545746,-4.414757729
46.33570812,-1.39022994,9.853045464,-4.500899315
46.34573333,-1.87417829,9.83868885,-4.572684288
46.35575911,-2.099103689,9.924830437,-4.189832687
46.36578437,-1.883749604,10.1210413,-3.710669756
46.37580958,-1.32801652,10.25563812,-3.835096598
46.38583505,-1.313659668,9.742975235,-5.11884594
46.39585948,-1.39022994,10.62413216,-4.591826439
46.40588427,-1.136590719,10.46142101,-3.222533941
46.41590932,-0.446859628,10.05404282,-3.725026608
46.42593406,0.007776673,10.2652092,-3.126821041
46.43595937,-0.375074953,9.943972588,-3.586242914
46.44598442,-1.237089276,9.867402077,-4.060619831
46.45600995,-1.87417829,10.09711361,-3.72024107
46.46603484,-2.170888424,10.23170948,-4.02712059
46.4760601,-2.156531334,10.90170002,-4.754538536
46.48608552,-2.204387903,11.80199909,-5.946762562
46.49611015,-2.075175524,11.75414276,-5.329414368
46.50613557,-1.552941918,11.3132658,-3.303889751
46.51616114,-0.537786901,11.72542953,-3.605385542
46.52618651,0.549152792,12.40499115,-3.691527128
46.53621161,1.209571838,12.19920826,-3.251247883
46.54623682,1.650449395,11.79242802,-2.379662037
46.55626234,2.133799553,11.7589283,-2.34137702
46.56628786,2.583650351,12.08435249,-2.676372051
46.57631385,2.588435888,12.2614212,-2.556730986
46.58633958,2.018944025,12.160923,-3.165106058
46.59636536,1.932802439,11.76371479,-3.519243956
46.60639099,2.52143693,10.80120182,-3.112463951
46.61641682,2.47358036,9.719047546,-3.150749207
46.62644276,1.774876237,9.417551994,-4.204189301
46.63646844,0.821934581,9.556335449,-4.242474556
46.64649442,-0.442073971,9.470193863,-2.925823927
46.65652078,-2.046461582,8.971888542,-2.044667006
46.66654687,-4.033102512,8.660821915,-0.478564531
46.67657286,-7.462017536,8.895318031,0.023928227
46.68659911,-11.43589783,8.991030693,-4.151547432
46.69662495,-12.54676533,9.580264091,-7.038487911
46.70665104,-9.908679008,9.000602722,-4.543970108
46.71667609,-5.182255745,7.425527096,-2.61415863
46.72670094,-2.204387903,6.544369698,-1.9585253
46.73672661,-2.16131711,6.151947021,-1.421934843
46.74675219,-3.238685369,5.667998791,-1.225723386
46.7567776,-4.186841488,5.136792183,-1.675574064
46.76680364,-4.612763882,5.036293507,-1.81495595
46.77682948,-5.01475811,5.25643301,-1.407577872
46.78685505,-5.560919762,5.41435957,-1.700100541
46.7968801,-5.857629776,5.481358528,-2.011167526
46.80690583,-5.513063431,5.404788017,-1.225723386
46.81693166,-4.899902344,5.280361176,-0.358923405
46.82695687,-4.421338081,5.404788017,-0.373280346
46.8369825,-4.16769886,5.715855122,-0.622732103
46.84700807,-4.411766529,6.051448345,-0.943370342
46.85703375,-4.990829945,6.372086525,-1.3310076
46.86705911,-5.575276852,6.726224422,-1.216152072
46.87708396,-5.972485542,7.095317364,-1.077368379
46.88710916,-5.843272686,7.339385033,-0.952941597
46.89713422,-5.24506712,7.482954502,-0.651445985
46.90715984,-4.50269413,7.750950813,-0.57966131
46.91718437,-4.033102512,8.292326927,-0.751944542
46.92720911,-4.076771736,8.909674644,-1.10608232
46.93723469,-4.48833704,9.489336014,-1.700100541
46.94725995,-4.770689964,9.723833084,-1.675574064
46.95728526,-4.751547337,9.484550476,-1.536790371
46.9673114,-4.713262558,9.29791069,-1.920240164
46.97733672,-4.703691006,9.580264091,-2.322234392
46.98736187,-4.885545731,10.16411209,-2.370090723
46.99738677,-5.278566837,10.71984577,-2.604587555
47.00741219,-5.728417397,11.32283688,-2.618944407
47.01743672,-5.852844238,11.30369377,-2.652443886
47.02746187,-5.249852657,10.86341476,-2.810968399
47.03748729,-4.067200184,10.47099209,-2.825325251
47.0475126,-2.749951363,10.45663452,-2.638087034
47.05753864,-1.428515077,10.37527943,-2.681157827
47.06756396,-0.595214605,10.34177971,-2.700300455
47.07758906,-0.528215587,10.17368412,-3.375674486
47.08761453,-0.437288344,10.28913784,-4.132404804
47.0976401,0.635294437,10.33220863,-3.93140769
47.10766573,1.91365993,10.05404282,-2.959323406
47.11769104,2.387438774,9.623334885,-3.011965513
47.12771604,1.851446509,9.340981483,-2.839682341
47.13774109,0.496510684,9.235696793,-2.068595171
47.14776656,-0.983450115,9.230911255,-1.948953986
47.15779281,-1.898106575,9.417551994,-2.236092806
47.1678189,-2.194816589,9.154341698,-1.996810555
47.17784458,-2.687737942,9.125627518,-1.498505235
47.18787099,-2.67338109,10.93519974,-3.658027649
47.19789666,0.625723124,17.29891205,-8.03928566
47.20792297,12.93141174,21.33021927,-6.263213158
47.21794885,21.0951252,12.82194042,2.413161755
47.22797469,12.19861031,6.702296257,-5.291129112
47.23800073,0.659222662,6.754938126,-13.48355579
47.24802672,-10.81376362,9.795618057,-0.258424848
47.25805229,-16.02293777,10.57627583,7.92443037
47.26807797,-13.70549011,9.924830437,2.978466034
47.2781038,-6.332006931,10.01097202,-2.030309916
47.28812937,0.060418773,9.719047546,-4.266402721
47.29815484,1.750947952,8.890532494,-6.430710793
47.30818036,-0.422931403,9.048459053,-7.162914753
47.31820604,-3.190829039,9.93918705,-6.138188362
47.32823156,-3.324826956,10.12582684,-2.652443886
47.33825823,-0.28414768,9.494122505,0.110069841
47.34828396,2.028515339,9.250054359,-1.479362607
47.35831005,2.18644166,9.29791069,-4.146761417
47.36833536,1.377069473,9.254839897,-4.558327198
47.3783613,0.955932617,9.245268822,-3.906881094
47.3883875,1.133001566,9.216554642,-4.472185612
47.39841317,1.276570916,9.216554642,-5.114060402
47.40843864,0.95114702,9.403194427,-4.840680122
47.4184651,0.409770876,9.302696228,-4.462614059
47.42849062,0.098703936,9.202198029,-4.319045067
47.4385163,0.065204419,9.355338097,-4.936393261
47.44854198,-0.059222359,9.470193863,-5.673980713
47.4585676,-0.269790739,9.642477036,-5.377270699
47.46859375,-0.585643351,9.60419178,-4.869394302
47.47861984,-0.921236694,9.393623352,-4.912465096
47.48864666,-0.940379322,9.312267303,-4.979464054
47.49867281,-0.57128638,9.364909172,-5.01774931
47.5086987,-0.145363972,9.417551994,-4.409972191
47.51872422,-0.04007978,9.403194427,-4.060619831
47.52874948,-0.279362053,9.532406807,-4.285545349
47.53877578,-0.580857694,9.556335449,-4.046263218
47.54880182,-0.715453982,9.42712307,-3.873381615
47.55882817,-0.772881687,9.288339615,-4.046263218
47.56885484,-0.720239639,9.187840462,-3.964907169
47.5788814,-0.528215587,9.086744308,-3.787240028
47.58890797,-0.408574462,9.081958771,-3.820739508
47.59893427,-0.408574462,9.135198593,-3.892524242
47.60896041,-0.537786901,9.197412491,-3.93140769
47.61898599,-0.86380899,9.32662487,-3.926023722
47.62901104,-1.332802176,9.580264091,-3.725026608
47.63903666,-1.773081541,9.752547264,-3.586242914
47.64906219,-1.984248161,9.742975235,-3.586242914
47.65908802,-1.87417829,9.647262573,-3.547957659
47.66911489,-1.47158587,9.546764374,-3.562314749
47.67914156,-0.949950576,9.474979401,-3.772883177
47.68916812,-0.509073019,9.407979965,-3.93140769
47.69919422,-0.375074953,9.446265221,-3.892524242
47.7092212,-0.533001244,9.5754776,-4.007977962
47.71924844,-0.801595569,9.685547829,-4.070191383
47.72927526,-0.95952189,9.666405678,-3.792025566
47.73930208,-0.949950576,9.628120422,-3.734597921
47.74932958,-0.796809912,9.723833084,-3.89730978
47.75935677,-0.609571576,9.819545746,-4.146761417
47.76938401,-0.844666421,9.771689415,-4.644468784
47.77941099,-1.739582062,9.163912773,-5.190630436
47.78943786,-2.86480689,9.80997467,-5.96590519
47.79946458,-3.186043262,10.94955635,-3.394817114
47.80949172,-2.046461582,9.757332802,-3.011965513
47.81951901,-0.370289296,10.2221384,-3.366103172
47.82954583,0.32362926,10.65284634,-3.083750248
47.83957276,0.132203445,9.876974106,-3.141177893
47.84959937,-0.169292197,9.76211834,-3.026322365
47.85962609,-0.873380244,9.690333366,-3.055036306
47.86965338,-1.960319996,9.384052277,-3.323032379
47.87968057,-2.931805849,9.364909172,-3.3852458
47.88970781,-3.616751432,9.407979965,-3.351746321
47.89973458,-3.698107481,9.230911255,-3.811168194
47.90976125,-3.157329559,9.216554642,-4.185046673
47.91978791,-2.611167669,9.766903877,-4.505684853
47.92981495,-2.419741869,11.27976608,-5.439484119
47.93984276,-2.563311338,11.67757225,-7.009773731
47.94987015,-2.740380049,11.00698376,-4.673182487
47.95989719,-2.357528448,10.93519974,-4.510470867
47.96992422,-1.256231904,11.52921772,-4.338187218
47.97995047,-0.001794617,11.2941227,-3.409173965
47.98997687,1.113858938,11.05005455,-3.093321562
48.00000338,1.741376638,10.96391296,-2.714657307
48.01002979,1.928016901,10.89691448,-2.738585472
48.02005635,1.851446509,11.18405342,-2.767299414
48.03008317,1.501496196,11.49093246,-2.62851572
48.04010963,1.018146038,11.6584301,-2.618944407
48.05013578,0.850648463,11.84985638,-2.566302299
48.06016172,1.357926846,11.68714428,-2.508874655
48.07018833,1.798804402,10.77727318,-3.303889751
48.08021385,1.276570916,9.991828918,-3.672384501
48.09023948,0.084346995,9.723833084,-3.323032379
48.10026479,-0.753739119,9.881759644,-3.61017108
48.11029073,-2.003390789,10.31306553,-3.710669756
48.12031698,-4.081557274,10.7677021,-3.169891834
48.1303439,-6.657430649,10.65284634,-2.293520451
48.14037104,-8.635098457,10.20239735,-2.786442041
48.15039729,-8.371290207,9.599406242,-3.145963669
48.16042307,-5.742774487,9.00538826,-3.442673683
48.17044896,-3.382254839,8.316255569,-3.3852458
48.18047469,-3.047259569,7.894520283,-3.227319479
48.19050083,-4.071985722,7.38724184,-2.96889472
48.20052708,-5.426921844,6.620940208,-3.021536827
48.21055297,-6.542575359,5.778666496,-2.666800737
48.2205788,-7.653443336,5.165505886,-1.575075507
48.2306039,-8.812167168,5.074578762,-1.695314884
48.24062953,-9.118449211,5.294718266,-2.599801779
48.25065489,-7.88793993,5.38564539,-2.561516523
48.26068073,-5.522634506,4.911866665,-2.24566412
48.27070739,-3.181257725,4.00199604,-1.743171334
48.28073354,-2.056032896,3.317050457,-1.182652593
48.29075979,-2.620738983,3.163909674,-1.297508121
48.3007851,-4.316053867,3.533002615,-1.695314884
48.31081078,-6.125626087,4.179064751,-2.250449657
48.32083755,-7.308278561,4.864010334,-2.733799934
48.33086333,-7.66779995,5.390431404,-2.849253654
48.34088937,-7.241279602,5.682355404,-2.585444927
48.35091521,-6.312864304,5.59142828,-2.054238319
48.3609413,-5.240281582,5.251647472,-1.527219057
48.37096708,-4.411766529,5.060221672,-1.2352947
48.38099328,-4.023531437,5.222933769,-1.316650629
48.39101963,-3.889533281,5.60578537,-1.465005636
48.40104583,-3.946960926,6.123233318,-1.66600275
48.41107109,-3.946960926,6.826723099,-2.054238319
48.42109734,-3.817748547,7.569096088,-2.111665964
48.43112349,-3.71724987,8.239685059,-2.044667006
48.44114969,-3.879961967,8.995817184,-2.21216464
48.45117609,-4.258625984,9.857831001,-2.475374937
48.46120265,-4.703691006,10.72463131,-2.53280282
48.47122896,-4.962115765,11.30369377,-2.62851572
48.48125495,-4.761118889,11.33779144,-2.949752092
48.49128187,-4.158127785,10.94955635,-3.461816072
48.50130812,-3.530609846,10.71984577,-4.074976921
48.51133411,-3.272184849,11.32283688,-4.390829563
48.52136161,-3.506681681,12.2039938,-3.825525284
48.53138849,-3.918246984,12.16570854,-3.351746321
48.54141536,-4.339982033,11.59621716,-3.442673683
48.5514426,-4.469194412,11.41914749,-4.103690624
48.56146979,-4.397409916,11.91206932,-3.839882135
48.57149614,-4.598406792,12.11785221,-3.614956856
48.58152245,-4.526622295,11.27019501,-4.596612453
48.59154932,-2.836092949,10.75334454,-4.476971149
48.60157588,-0.796809912,10.78205872,-3.275176048
48.61160333,0.376271367,9.953543663,-2.781656265
48.62162984,0.879362345,9.451051712,-2.173879385
48.63165526,1.161715388,9.580264091,-2.839682341
48.64168198,0.965503931,9.407979965,-3.825525284
48.65170859,-0.413360119,8.87617588,-3.500101328
48.66173406,-2.438884497,8.64167881,-3.093321562
48.67175989,-4.268197536,8.842676163,-2.719442844
48.68178588,-5.148756027,9.546764374,-2.374876499
48.69181203,-4.071985722,13.38664627,-4.017549038
48.70183802,1.96151638,19.86999893,-4.34775877
48.71186359,11.35573769,16.86760521,6.5790658
48.72188969,12.23689461,8.8474617,7.565506935
48.73191521,7.420143127,8.3641119,-2.700300455
48.74194109,2.358724833,11.32762241,-6.626922131
48.75196677,-4.239483356,10.31306553,-5.032105923
48.76199286,-8.812167168,8.675178528,-0.656231582
48.77201922,-9.741181374,9.29791069,-0.392422915
48.78204588,-7.605587006,10.03968525,-2.609373093
48.79207198,-3.970889091,9.173483849,-3.528815269
48.80209828,-1.835893154,8.665607452,-4.792823792
48.81212505,-1.165304661,9.412766457,-6.239284992
48.82215198,-0.935593665,10.26042366,-5.29591465
48.83217844,0.625723124,9.867402077,-2.633301258
48.84220541,2.703889608,9.369695663,-1.335793257
48.85223114,3.460021496,9.235696793,-2.00638175
48.86225682,2.420938253,9.254839897,-2.988037348
48.87228297,0.821934581,9.321838379,-3.241676569
48.8823087,0.036490545,9.407979965,-3.629313707
48.892335,0.414556533,9.407979965,-4.247260094
48.90236114,1.204786181,9.283554077,-4.601397991
48.91238734,1.51106751,9.034101486,-5.161916733
48.92241411,1.156929731,8.904889107,-6.147759438
48.93244,0.587437987,9.029315948,-6.669992924
48.94246635,0.089132644,9.173483849,-6.052046776
48.9524926,-0.341575444,9.288339615,-5.176273346
48.96251849,-0.566500783,9.5754776,-4.342973232
48.97254495,-1.122233868,10.64327526,-3.72024107
48.9825713,-1.878963947,10.46620655,-1.948953986
48.99259776,-1.869392633,9.451051712,-1.555932879
49.00262427,-1.241874933,9.446265221,-3.581457376
49.01265083,-0.954736233,9.776474953,-4.438685894
49.02267797,-1.42372942,9.63290596,-3.681955814
49.03270458,-2.261815548,9.465408325,-3.102892876
49.04273041,-2.730808735,9.484550476,-3.078964472
49.05275651,-2.534597397,9.628120422,-3.260818958
49.06278234,-1.883749604,9.656833649,-3.265604734
49.07280854,-1.208375454,9.623334885,-3.337389469
49.08283458,-0.772881687,9.5754776,-3.634099483
49.09286047,-0.595214605,9.379266739,-3.629313707
49.10288635,-0.399003178,9.283554077,-2.973680258
49.11291234,-0.174077854,9.412766457,-2.623729944
49.12293901,-0.049651071,9.608977318,-3.088535786
49.13296505,-0.265005112,9.738189697,-3.404388428
49.1429914,-0.844666421,9.719047546,-3.509672642
49.15301729,-1.43808639,9.661619186,-3.528815269
49.16304349,-1.667797327,9.585049629,-3.5766716
49.17306969,-1.500299811,9.570692062,-3.562314749
49.18309541,-1.122233868,9.5754776,-3.960121393
49.19312177,-0.906879783,9.747760773,-4.419543266
49.2031476,-1.189232826,9.891330719,-4.309473515
49.21317338,-1.648654819,9.876974106,-3.830310822
49.22319937,-1.912463546,9.848259926,-3.294318676
49.23322521,-1.811366796,9.83868885,-2.930609465
49.24325088,-1.418943882,9.929615974,-2.921038151
49.25327625,-0.839880764,9.943972588,-3.241676569
49.26330182,-0.394217521,9.905687332,-3.619742393
49.27332765,-0.260219455,9.867402077,-3.648456335
49.28335333,-0.839880764,9.355338097,-4.213760853
49.29337875,-1.457229018,10.22692394,-3.662813187
49.30340474,-1.706082582,10.03011417,-2.312663078
49.31342953,-1.232303619,9.498908043,-3.026322365
49.32345484,-0.451645285,10.03011417,-3.045464993
49.33348083,-0.178863496,9.958329201,-2.887538671
49.34350719,-0.705882668,9.752547264,-3.279961586
49.35353297,-1.658226132,10.03011417,-3.39960289
49.36355859,-2.596810818,10.20718288,-3.217748165
49.37358448,-2.989831924,10.60977554,-3.366103172
49.38360995,-2.80259347,11.66800117,-4.295116425
49.39363547,-2.395813704,12.2614212,-5.415555954
49.4036614,-2.084746838,11.88814068,-4.237689018
49.41368677,-1.811366796,11.57707405,-3.72024107
49.42371265,-1.203589797,12.15613747,-3.691527128
49.43373838,-0.399003178,12.71665573,-3.2895329
49.4437639,0.37148571,12.82194042,-2.32701993
49.45378963,1.247856975,12.61137199,-1.905883193
49.46381489,2.114656925,12.50130177,-2.408375978
49.47384062,2.92402935,12.46301651,-2.10209465
49.48386646,3.426522017,12.14656639,-1.7670995
49.49389245,3.144168854,11.51007557,-2.164308071
49.50391755,2.200798512,10.9304142,-2.844467878
49.51394317,1.171286702,10.68156052,-2.738585472
49.52396875,0.448654234,10.7677021,-3.040679455
49.53399401,0.280558467,10.73420238,-3.485744476
49.54401901,0.385842651,10.29870892,-4.065405846
49.55404479,0.390628308,9.541978836,-4.893322468
49.56407015,0.237487644,8.785248756,-5.367699623
49.57409588,0.160917327,8.139185905,-4.630111694
49.58412198,-0.107078813,7.626523972,-2.762513638
49.59414823,-1.361516118,7.214958668,-1.805384636
49.60417422,-4.15334177,6.932605267,-4.031906128
49.61419974,-8.500502586,7.224529743,-6.047261238
49.62422578,-13.09771252,7.951947689,-7.579864025
49.63425166,-15.49651718,8.737391472,-9.025727272
49.64427734,-13.76291752,8.321041107,-5.831906796
49.65430338,-8.845666885,6.903891563,-2.781656265
49.66432963,-3.678964853,5.557928562,-2.561516523
49.67435677,-0.739382207,4.777868748,-3.016751051
49.68438401,-0.580857694,4.4518466,-3.696312666
49.69441125,-2.16131711,4.595416069,-4.433900356
49.70443838,-4.263411522,5.108078003,-5.109274387
49.71446557,-5.943771362,5.648856163,-5.707480431
49.72449219,-6.824928284,5.769095421,-5.927619934
49.7345189,-7.016354084,5.543571949,-5.64526701
49.74454557,-6.647859573,5.467001438,-4.764110088
49.7545726,-6.173482418,5.864808083,-4.213760853
49.76459953,-5.594419479,6.405586243,-4.094119549
49.77462614,-4.875974178,6.697510719,-3.926023722
49.78465271,-4.607978344,6.774080753,-4.448257446
49.7946787,-5.139184952,6.946962357,-5.726622581
49.80470448,-6.264409542,7.521239758,-6.215356827
49.81472995,-7.365706444,8.115258217,-5.511268616
49.82475573,-7.701299667,8.411968231,-4.400400639
49.83478151,-6.753143787,8.450253487,-3.442673683
49.84480755,-4.866403103,8.388039589,-3.035893679
49.85483453,-3.052045345,8.598608017,-3.552743435
49.86486094,-2.036890268,9.226125717,-4.438685894
49.87488755,-2.16131711,9.91047287,-5.233701229
49.88491349,-3.114258766,10.25085258,-5.635695457
49.89493927,-4.292125702,10.4279213,-5.520840168
49.90496547,-5.364708424,10.59063339,-5.190630436
49.91499114,-6.101697922,10.52363396,-5.075775146
49.92501729,-6.317649841,10.4279213,-4.721039295
49.93504354,-6.389434814,10.4853487,-4.438685894
49.94506979,-6.418148518,10.45184898,-4.936393261
49.95509698,-5.795416355,10.65284634,-5.29591465
49.9651237,-4.655834675,10.96391296,-3.945764542
49.97515099,-4.162913322,11.16012478,-3.155534744
49.98517755,-4.091128349,11.10748291,-4.299902439
49.99520396,-2.831307411,10.5858469,-4.811966419
50.00523057,-0.806381226,10.30349445,-3.366103172
50.01525755,0.482153773,10.02532864,-2.671586514
50.02528422,0.530010223,9.70468998,-3.136392355
50.03531078,-0.504287362,9.728618622,-3.528815269
50.04533729,-1.777867198,9.608977318,-3.945764542
50.05536458,-2.501097918,9.5754776,-3.571886063
50.06539052,-2.252244234,9.350552559,-2.729014158
50.07541614,-1.658226132,9.159127235,-2.389233351
50.08544198,-1.256231904,9.058030128,-2.810968399
50.09546719,-1.170090318,8.986245155,-2.983251572
50.10549375,-1.179661512,8.914461136,-2.575873613
50.11552031,-1.069591761,8.794819832,-2.111665964
50.12554682,-0.91166544,8.550751686,-1.963310957
50.13557354,-1.24666059,8.239685059,-1.834098577
50.14559906,-2.113460541,8.239685059,-1.810170293
50.15562505,-2.951546669,9.551549911,-2.604587555
50.16565104,-1.567298889,16.09711647,-5.989833355
50.17567724,5.586044312,25.63490677,-1.575075507
50.18570328,10.35015392,18.66820335,10.79282665
50.19572937,4.551746845,5.663212776,5.865406513
50.20575609,0.888933599,6.821937561,-2.6620152
50.21578291,-1.898106575,11.56271744,-4.52482748
