Time (s);Gyroscope x (rad/s);Gyroscope y (rad/s);Gyroscope z (rad/s)
49,85618604;-0,242794991;0,376729459;-1,297697663
49,86618604;-0,493883371;0,093393743;-1,194570184
49,87618604;-0,784509599;-0,006144984;-0,89560473
49,88618604;-1,014936924;0,180325255;-0,405250609
49,89618604;-1,123976231;0,60374254;0,179851487
49,90618604;-1,106485605;1,082789302;0,693425
49,91618604;-0,999267817;1,411092401;0,974787951
49,92618604;-0,869972944;1,472425222;0,959171057
49,93618604;-0,780209601;1,292027473;0,698230684
49,94618604;-0,752802014;0,997494161;0,318436205
49,95618604;-0,77544117;0,718824685;-0,051961947
49,96618604;-0,809927344;0,526815236;-0,332891613
49,97618604;-0,823625803;0,438606203;-0,48961851
49,98618604;-0,834312499;0,440770566;-0,499724925
49,99618604;-0,888091743;0,49871248;-0,353439838
50,00618604;-0,977373898;0,57256192;-0,096678093
50,01618604;-1,030545235;0,647533536;0,188582435
50,02618604;-1,012135863;0,743428051;0,480508566
50,03618604;-0,975489557;0,880422235;0,836049914
50,04618604;-0,97086376;1,04234767;1,268707037
50,05618604;-0,970728576;1,17414546;1,656482935
50,06618604;-0,919793963;1,216120124;1,818573475
50,07618604;-0,818025947;1,152843475;1,679771543
50,08618604;-0,728397727;1,023711443;1,334798574
50,09618604;-0,706690133;0,891001344;0,967273891
50,10618604;-0,742091954;0,803916514;0,725161314
50,11618604;-0,778008997;0,774704456;0,641468346
50,12618604;-0,77788341;0,780229807;0,655958891
50,13618604;-0,767236114;0,782724202;0,690701723
50,14618604;-0,788400769;0,763517439;0,703234375
50,15618604;-0,84099406;0,732712626;0,682190061
50,16618604;-0,893158257;0,695030451;0,604423881
50,17618604;-0,909133911;0,645028472;0,459422708
50,18618604;-0,935029745;0,597533643;0,349743456
50,19618604;-1,113292813;0,647696376;0,4719522
50,20618604;-1,677584767;0,843748212;1,280632854
50,21618604;-2,647306204;1,053599596;1,72650826
50,22618604;-3,435374737;1,175648689;2,05171442
50,23618604;-3,346008539;1,206964374;2,112369061
50,24618604;-2,383762836;1,131280661;1,178826571
50,25618604;-1,299054027;0,856879234;-0,058658402
50,26618604;-0,632212579;0,394682109;-1,696338058
50,27618604;-0,174841389;0,021992909;-3,121218443
50,28618604;0,315295577;-0,007476822;-3,729307652
50,29618604;0,717388511;0,278973967;-3,310852766
50,30618604;0,888680458;0,682361484;-2,200051069
50,31618604;0,889500201;1,050171494;-0,909815311
50,32618604;0,777239323;1,290568948;0,183494627
50,33618604;0,498209983;1,353317618;0,92135042
50,34618604;0,092615508;1,275877237;1,303445578
50,35618604;-0,260515571;1,148332596;1,393471956
50,36618604;-0,385809571;1,044164896;1,27424407
50,37618604;-0,286509335;0,993133485;1,078836441
50,38618604;-0,08043839;1,01400423;0,982431948
50,39618604;0,175251275;1,119120598;1,073521852
50,40618604;0,49662903;1,28001225;1,276924849
50,41618604;0,880381763;1,427299142;1,430687785
50,42618604;1,241163254;1,48795259;1,406520963
50,43618604;1,477592826;1,422573328;1,166363001
50,44618604;1,549077749;1,238841295;0,761622369
50,45618604;1,445286989;0,985818505;0,317038357
50,46618604;1,174319983;0,737173378;-0,022447502
50,47618604;0,814311445;0,570528507;-0,157004759
50,48618604;0,470390409;0,528711319;-0,069153421
50,49618604;0,195240572;0,586256146;0,169664145
50,50618604;-0,010454563;0,662195444;0,425365508
50,51618604;-0,134996951;0,677785754;0,556824744
50,52618604;-0,159179777;0,591641009;0,470745981
50,53618604;-0,136922836;0,40197584;0,164421961
50,54618604;-0,153531969;0,155087382;-0,259967297
50,55618604;-0,219816238;-0,053995371;-0,623067498
50,56618604;-0,258728087;-0,125029981;-0,755245328
50,57618604;-0,193876788;-0,036794312;-0,626242161
50,58618604;-0,021428661;0,122223638;-0,391525537
50,59618604;0,201798618;0,216900244;-0,283796668
50,60618604;0,325036854;0,169885591;-0,404683143
50,61618604;0,195657894;0,026684687;-0,635227561
50,62618604;-0,139105305;-0,086766489;-0,761867225
50,63618604;-0,428682864;-0,070314921;-0,670358956
50,64618604;-0,467857689;0,072642185;-0,422889203
50,65618604;-0,317854911;0,241733566;-0,174277142
50,66618604;-0,163410574;0,335877866;-0,051518001
50,67618604;-0,102594189;0,333039582;-0,07618843
50,68618604;-0,122909255;0,276015371;-0,1818434
50,69618604;-0,164448574;0,221197054;-0,284478039
50,70618604;-0,173876852;0,203137919;-0,33366558
50,71618604;-0,122252382;0,22752516;-0,322635055
50,72618604;-0,027959038;0,275934458;-0,269502044
50,73618604;0,066934757;0,320295036;-0,209939763
50,74618604;0,136690751;0,339909583;-0,191641092
50,75618604;0,174185589;0,319354981;-0,253717989
50,76618604;0,173320055;0,251304507;-0,394367009
50,77618604;0,126552388;0,149145737;-0,56250447
50,78618604;0,04592023;0,053241622;-0,684840977
50,79618604;-0,036281168;0,013184248;-0,704036057
50,80618604;-0,091050513;0,054192327;-0,611554682
50,81618604;-0,108961672;0,160408348;-0,453139305
50,82618604;-0,10620112;0,274318367;-0,312939584
50,83618604;-0,118188731;0,32208997;-0,2754969
50,84618604;-0,186704442;0,268839836;-0,365474284
50,85618604;-0,324954867;0,148297235;-0,527196348
50,86618604;-0,465954125;0,039960492;-0,666167557
50,87618604;-0,501051426;0,008424334;-0,720007479
50,88618604;-0,378739446;0,060939882;-0,696114242
50,89618604;-0,149039268;0,161383539;-0,637805045
50,90618604;0,079631411;0,265457541;-0,573735178
50,91618604;0,228984743;0,355997056;-0,493711948
50,92618604;0,276424199;0,445446372;-0,368672401
50,93618604;0,241082013;0,545652628;-0,198535562
50,94618604;0,142236352;0,637033165;-0,027199963
50,95618604;-0,030073371;0,676850975;0,093952671
50,96618604;-0,274156541;0,650948822;0,158398345
50,97618604;-0,551528275;0,599947155;0,215935707
50,98618604;-0,801719129;0,588628113;0,329601943
50,99618604;-0,973951161;0,656901121;0,523065627
51,00618604;-1,045618176;0,796720743;0,764196634
51,01618604;-1,013106823;0,963614762;0,989123046
51,02618604;-0,88657254;1,10628438;1,141703248
51,03618604;-0,690404654;1,19485116;1,198197246
51,04618604;-0,457682043;1,229573727;1,168255925
51,05618604;-0,216954544;1,224698901;1,084162712
51,06618604;0,021208284;1,201138854;0,981731415
51,07618604;0,262004972;1,186151147;0,884126008
51,08618604;0,511167467;1,189041615;0,784942865
51,09618604;0,770558834;1,178472042;0,645274401
51,10618604;1,02579391;1,106765628;0,425101489
51,11618604;1,214324117;0,961540878;0,114224091
51,12618604;1,254678488;0,769457996;-0,276840448
51,13618604;1,134687424;0,544018447;-0,766203463
51,14618604;0,990777493;0,256324172;-1,432556272
51,15618604;1,028970718;-0,110306293;-2,349672794
51,16618604;1,292915463;-0,469666481;-3,428496361
51,17618604;1,546251178;-0,636900067;-4,298641682
51,18618604;1,4926157;-0,464111269;-4,483612061
51,19618604;1,127973914;0,037290428;-3,865417242
51,20618604;0,756862462;0,726711392;-2,828596115
51,21618604;0,677906036;1,40285337;-1,930079579
51,22618604;0,890209258;1,854751348;-1,551073909
51,23618604;1,144412756;1,967762828;-1,763264298
51,24618604;1,23031044;1,77508688;-2,416668177
51,25618604;1,137719393;1,417088389;-3,257267237
51,26618604;0,935183048;1,039007902;-4,02387619
51,27618604;0,636310279;0,715852261;-4,522449493
51,28618604;0,258220255;0,474258184;-4,644884586
51,29618604;-0,126433149;0,337627023;-4,372671127
51,30618604;-0,433229864;0,339318722;-3,76491189
51,31618604;-0,630826414;0,481814831;-2,946624994
51,32618604;-0,734086037;0,705030441;-2,088905811
51,33618604;-0,768208146;0,906808794;-1,361674905
51,34618604;-0,769824207;0,98877281;-0,877981067
51,35618604;-0,785071671;0,907994807;-0,656258047
51,36618604;-0,851989448;0,694571614;-0,615445852
51,37618604;-0,978722811;0,42354396;-0,62137264
51,38618604;-1,131674528;0,170852259;-0,564717829
51,39618604;-1,253314734;-0,011841763;-0,412579447
51,40618604;-1,293614864;-0,099512115;-0,201336578
51,41618604;-1,243902445;-0,101210177;0,02071856
51,42618604;-1,132064223;-0,049453706;0,238093629
51,43618604;-0,991014898;0,025692461;0,462386608
51,44618604;-0,837706506;0,109554671;0,69519335
51,45618604;-0,654031932;0,188193858;0,891315401
51,46618604;-0,419119388;0,222444788;0,9780159
51,47618604;-0,163739547;0,156012535;0,915813386
51,48618604;0,040217064;-0,048241101;0,724683285
51,49618604;0,151642263;-0,36321941;0,472749591
51,50618604;0,195004225;-0,698387206;0,247033238
51,51618604;0,192833468;-0,947756231;0,136369243
51,52618604;0,136901543;-1,032954454;0,206705451
51,53618604;0,059979595;-0,932184041;0,44540593
51,54618604;0,04131256;-0,6901896;0,761243403
51,55618604;0,106714264;-0,40850088;1,050738931
51,56618604;0,169066891;-0,186636314;1,267122865
51,57618604;0,108932927;-0,050997403;1,431863189
51,58618604;-0,112271577;0,049601685;1,588403702
51,59618604;-0,450482011;0,178705961;1,747854948
51,60618604;-0,816045761;0,331997335;1,849783778
51,61618604;-1,10415411;0,407375574;1,77680099
51,62618604;-1,241517663;0,274490833;1,441753507
51,63618604;-1,233964205;-0,093032837;0,884864867
51,64618604;-1,157140255;-0,561447322;0,269619137
51,65618604;-1,076406956;-0,816081941;-0,153452128
51,66618604;-1,163081884;-0,307399303;0,008800144
51,67618604;-1,72841084;1,419917107;1,072904348
51,68618604;-2,603687763;4,062143803;2,716442585
51,69618604;-2,960508823;6,414893627;4,013698578
51,70618604;-2,244920492;6,958410263;4,097358227
51,71618604;-0,959003925;5,207714081;2,712495089
51,72618604;-0,100411713;2,276619673;0,421233743
51,73618604;0,071333766;-0,425498605;-1,778318048
51,74618604;0,098400652;-1,971139789;-3,045257807
51,75618604;0,325965196;-1,902169466;-3,067749023
51,76618604;0,573194325;-0,567032278;-2,196270704
51,77618604;0,619179487;1,096446276;-1,097174525
51,78618604;0,449095875;2,322897434;-0,265702397
51,79618604;0,073952727;2,933059692;0,16891253
51,80618604;-0,452105582;3,187229156;0,342096299
51,81618604;-0,931906164;3,313645124;0,401892781
51,82618604;-1,184147477;3,320206404;0,388052732
51,83618604;-1,208008766;3,135612011;0,275131732
51,84618604;-1,094920635;2,77754426;0,073952727
51,85618604;-0,878550589;2,379544735;-0,119969837
51,86618604;-0,531952024;2,094749451;-0,185737774
51,87618604;-0,06928011;1,962400317;-0,094671287
51,88618604;0,39969328;1,896566391;0,060437385
51,89618604;0,744917452;1,772131562;0,142445028
51,90618604;0,907634974;1,513648272;0,064365827
51,91618604;0,902138293;1,159907222;-0,151908427
51,92618604;0,763411999;0,836999595;-0,403861284
51,93618604;0,539721608;0,651352286;-0,592773736
51,94618604;0,307096928;0,616276264;-0,673435688
51,95618604;0,141713634;0,684513092;-0,642458439
51,96618604;0,064659663;0,828663588;-0,506604493
51,97618604;0,046188515;1,03744936;-0,288375616
51,98618604;0,056376923;1,256713033;-0,049161997
51,99618604;0,080569334;1,41561389;0,141507089
52,00618604;0,10797371;1,484835386;0,248671696
52,01618604;0,12580502;1,484353185;0,281033993
52,02618604;0,124263451;1,440805912;0,261638761
52,03618604;0,082422838;1,368650317;0,200468913
52,04618604;-0,018449856;1,286512852;0,107328549
52,05618604;-0,15270263;1,210846066;0,006963676
52,06618604;-0,263661534;1,148990631;-0,071887366
52,07618604;-0,315398842;1,100622773;-0,120755531
52,08618604;-0,31421712;1,046226025;-0,167949051
52,09618604;-0,27883023;0,940017462;-0,263647705
52,10618604;-0,239174217;0,76184386;-0,432970107
52,11618604;-0,2393765;0,563166678;-0,643374026
52,12618604;-0,277635723;0,420772761;-0,81638217
52,13618604;-0,29100734;0,36139679;-0,887049496
52,14618604;-0,235535353;0,357432157;-0,856367111
52,15618604;-0,151240915;0,382218629;-0,777087033
52,16618604;-0,109427981;0,424480826;-0,703234375
52,17618604;-0,128625199;0,488582611;-0,634874105
52,18618604;-0,15355432;0,591231108;-0,513552189
52,19618604;-0,112791114;0,724918544;-0,304565281
52,20618604;-0,003493017;0,844554126;-0,066859171
52,21618604;0,110046521;0,895476997;0,086632349
52,22618604;0,16922766;0,861875474;0,101823404
52,23618604;0,168600589;0,775619984;0,024799246
52,24618604;0,125534609;0,686038673;-0,069295019
52,25618604;0,051049568;0,632454216;-0,139813289
52,26618604;-0,035842545;0,622527719;-0,179472491
52,27618604;-0,114734039;0,636696756;-0,19466567
52,28618604;-0,178079963;0,651974022;-0,197865918
52,29618604;-0,216493562;0,654338539;-0,201921061
52,30618604;-0,214395195;0,637848675;-0,214825302
52,31618604;-0,164992601;0,596791625;-0,242176443
52,32618604;-0,079087384;0,519560933;-0,295793891
52,33618604;0,019149311;0,393853843;-0,395230412
52,34618604;0,101792529;0,222984552;-0,550781965
52,35618604;0,139484316;0,043740954;-0,740180969
52,36618604;0,142232105;-0,090966411;-0,903234899
52,37618604;0,162251204;-0,145584583;-0,970581651
52,38618604;0,21235007;-0,108696587;-0,911236584
52,39618604;0,223036721;0,028211351;-0,738082588
52,40618604;0,118575186;0,276482731;-0,468242019
52,41618604;-0,088170722;0,617019355;-0,115664519
52,42618604;-0,321120113;0,980210066;0,280765712
52,43618604;-0,50906378;1,270481706;0,64895159
52,44618604;-0,621851683;1,429341078;0,919215858
52,45618604;-0,669957578;1,462163329;1,057333231
52,46618604;-0,695135832;1,40864706;1,063048124
52,47618604;-0,740041494;1,31030488;0,964217365
52,48618604;-0,80960691;1,201436877;0,809466362
52,49618604;-0,877974629;1,111227512;0,651710033
52,50618604;-0,906675756;1,046861649;0,523537278
52,51618604;-0,848112106;0,982386172;0,413586557
52,52618604;-0,669080317;0,885471702;0,271908075
52,53618604;-0,398549885;0,756389797;0,05305744
52,54618604;-0,15335311;0,631494999;-0,249367952
52,55618604;-0,079712316;0,550514758;-0,611842155
52,56618604;-0,215255409;0,520272076;-1,020412207
52,57618604;-0,449634582;0,514451802;-1,508282661
52,58618604;-0,579061449;0,50179559;-2,144915581
52,59618604;-0,466530085;0,484773427;-2,918225288
52,60618604;-0,194646508;0,517705262;-3,62261796
52,61618604;0,019546414;0,687342823;-3,911447048
52,62618604;0,009979743;1,046701908;-3,56870985
52,63618604;-0,196891785;1,54338634;-2,753187895
52,64618604;-0,443504512;2,034676313;-1,906788826
52,65618604;-0,590607226;2,382060528;-1,466106653
52,66618604;-0,583309293;2,545919418;-1,494710803
52,67618604;-0,471695632;2,403817177;-1,962309837
52,68618604;-0,345373213;2,178844929;-2,679225683
52,69618604;-0,265636414;2,149185658;-3,317670584
52,70618604;-0,284789979;2,193909168;-3,785876274
52,71618604;-0,472252429;2,214271069;-3,998235941
52,72618604;-0,834391236;2,185497761;-3,891548395
52,73618604;-1,247261286;2,158355236;-3,486321211
52,74618604;-1,526122451;2,143493176;-2,696771622
52,75618604;-1,57910645;2,103419781;-1,858118653
52,76618604;-1,474864244;1,997280478;-1,343215466
52,77618604;-1,332865238;1,826436639;-1,035019875
52,78618604;-1,189284325;1,611212134;-0,83951211
52,79618604;-1,16559124;1,364572883;-0,826195836
52,80618604;-1,269755721;1,113204479;-0,816304445
52,81618604;-1,348975062;0,902798414;-0,521524072
52,82618604;-1,346811771;0,758802235;-0,016876347
52,83618604;-1,21825254;0,654551506;0,529670537
52,84618604;-0,979560673;0,537211239;0,922493875
52,85618604;-0,710177839;0,382651925;1,053567648
52,86618604;-0,489687711;0,205461979;0,960263371
52,87618604;-0,324105293;0,029900903;0,779146016
52,88618604;-0,159491703;-0,128937125;0,646540225
52,89618604;0,036052275;-0,268612027;0,633140922
52,90618604;0,249364763;-0,397902608;0,73094964
52,91618604;0,448917031;-0,529353321;0,889238298
52,92618604;0,594099164;-0,663484693;1,069871306
52,93618604;0,63724184;-0,783681333;1,26991117
52,94618604;0,568407774;-0,87814182;1,4994452
52,95618604;0,428240001;-0,952059388;1,754674911
52,96618604;0,270064145;-1,018619418;2,021032095
52,97618604;0,181585759;-1,109163165;2,288847685
52,98618604;0,282279611;-1,281070471;2,54382515
52,99618604;0,605525732;-1,566847324;2,747879744
53,00618604;0,983049393;-1,891317844;2,856782913
53,01618604;1,164426446;-2,112585068;2,858348846
53,02618604;1,077134132;-2,176333427;2,785274506
53,03618604;0,852457881;-2,154043436;2,682732582
53,04618604;0,666684926;-2,15582037;2,568501949
53,05618604;0,620588005;-2,247498035;2,436593533
53,06618604;0,71032691;-2,432338238;2,286389589
53,07618604;0,864740372;-2,669406652;2,114751577
53,08618604;1,019303918;-2,915153742;1,895643353
53,09618604;1,172539949;-3,164102316;1,630808592
53,10618604;1,277320862;-3,291619301;1,446934938
53,11618604;1,112796664;-2,821740866;1,632891059
53,12618604;0,428533822;-1,31963098;2,319984674
53,13618604;-0,642136931;0,845580399;3,280562162
53,14618604;-1,442379475;2,472650051;4,068609238
53,15618604;-1,415454149;2,469622374;4,063423634
53,16618604;-0,760986805;0,963211298;2,822072029
53,17618604;-0,197248444;-0,990669966;0,531040728
53,18618604;-0,094827786;-2,589982748;-2,0431633
53,19618604;-0,09104839;-3,774779797;-3,935274363
53,20618604;0,204298347;-4,571585655;-4,475237846
53,21618604;0,585022271;-4,518413067;-3,750975847
53,22618604;0,672840595;-3,368207932;-2,404388905
53,23618604;0,545005322;-1,763840318;-1,023499608
53,24618604;0,526044428;-0,546685278;0,083310731
53,25618604;0,647974253;0,103435233;0,835942388
53,26618604;0,703181148;0,507131517;1,287576318
53,27618604;0,608474731;0,857041061;1,512100339
53,28618604;0,506096661;0,99397558;1,513465166
53,29618604;0,52470088;0,725120842;1,238135457
53,30618604;0,587454915;0,168862492;0,714690745
53,31618604;0,560200632;-0,350935847;0,138579383
53,32618604;0,460225433;-0,607589006;-0,230118573
53,33618604;0,423226714;-0,589462757;-0,253014266
53,34618604;0,530869305;-0,427171111;-0,00377727
53,35618604;0,718107104;-0,256243259;0,315141201
53,36618604;0,861045063;-0,171811491;0,508126915
53,37618604;0,908356786;-0,244629323;0,475305766
53,38618604;0,879756808;-0,476228774;0,232593805
53,39618604;0,793954909;-0,760410845;-0,121763721
53,40618604;0,659015417;-0,933914006;-0,441517919
53,41618604;0,501114249;-0,887436986;-0,585002005
53,42618604;0,35717985;-0,637040615;-0,498760402
53,43618604;0,244150251;-0,29418844;-0,255366027
53,44618604;0,153150842;0,015293259;0,002605124
53,45618604;0,079812393;0,221577123;0,173109263
53,46618604;0,040412955;0,323293;0,253512502
53,47618604;0,051453061;0,359182388;0,295004994
53,48618604;0,10254202;0,37001276;0,332544535
53,49618604;0,160661727;0,373386532;0,371177465
53,50618604;0,194079071;0,377782345;0,407509714
53,51618604;0,190158069;0,390449196;0,441656321
53,52618604;0,146325558;0,414949298;0,465121597
53,53618604;0,063885689;0,437772602;0,450986654
53,54618604;-0,039114121;0,423386395;0,372731805
53,55618604;-0,126973972;0,343693227;0,231480211
53,56618604;-0,164721116;0,206180602;0,063411929
53,57618604;-0,148758218;0,057598043;-0,082614474
53,58618604;-0,10311798;-0,055092994;-0,175640926
53,59618604;-0,056901783;-0,115001261;-0,216367945
53,60618604;-0,029620908;-0,131081268;-0,234150276
53,61618604;-0,022572063;-0,129267156;-0,269145399
53,62618604;-0,028714918;-0,139678076;-0,347355515
53,63618604;-0,040688694;-0,181230173;-0,45594883
53,64618604;-0,04499295;-0,254175782;-0,546038032
53,65618604;-0,026151313;-0,330374837;-0,565717518
53,66618604;0,036227938;-0,362089872;-0,484161258
53,67618604;0,16974932;-0,332219839;-0,311462939
53,68618604;0,3702012;-0,27343899;-0,102477081
53,69618604;0,534206867;-0,209329739;0,057957884
53,70618604;0,514044046;-0,117829956;0,108970195
53,71618604;0,288846165;0,024196671;0,075746611
53,72618604;-0,012054686;0,198775098;0,035371982
53,73618604;-0,246536061;0,360682428;0,036482379
53,74618604;-0,373522818;0,467487186;0,062007695
53,75618604;-0,415299535;0,476509839;0,064244464
53,76618604;-0,387008339;0,365193218;0,016183281
53,77618604;-0,302281678;0,164762646;-0,083818555
53,78618604;-0,172539681;-0,0606024;-0,216290221
53,79618604;-0,024986619;-0,25019303;-0,34398815
53,80618604;0,084359385;-0,363315225;-0,430738658
53,81618604;0,11573372;-0,382647663;-0,4527933
53,82618604;0,06953349;-0,314583331;-0,400518358
53,83618604;-0,023315167;-0,187391132;-0,277172625
53,84618604;-0,129501373;-0,031802312;-0,095418647
53,85618604;-0,241549388;0,138410121;0,117500991
53,86618604;-0,374204159;0,323363274;0,329901099
53,87618604;-0,540791571;0,523592651;0,532169223
53,88618604;-0,721137047;0,727457702;0,741924822
53,89618604;-0,868929625;0,899662018;0,965377808
53,90618604;-0,945186198;0,986948013;1,160591722
53,91618604;-0,930132508;0,947910547;1,253932238
53,92618604;-0,83140713;0,791457295;1,208719969
53,93618604;-0,690198123;0,582164824;1,067392826
53,94618604;-0,554607153;0,392879725;0,911017239
53,95618604;-0,444247603;0,256536037;0,796997547
53,96618604;-0,343568683;0,151777476;0,721974909
53,97618604;-0,23334223;0,034878001;0,642429709
53,98618604;-0,131032303;-0,120393559;0,515944421
53,99618604;-0,093565151;-0,307442933;0,316420883
54,00618604;-0,192762136;-0,494180381;0,026595259
54,01618604;-0,442563385;-0,66549468;-0,403036177
54,02618604;-0,711213708;-0,869781315;-1,078825712
54,03618604;-0,735840499;-1,205562353;-2,091802597
54,04618604;-0,348755509;-1,691042662;-3,333037138
54,05618604;0,304374725;-2,170272589;-4,421421051
54,06618604;0,878935993;-2,387013197;-4,880088806
54,07618604;1,126570702;-2,161322355;-4,451277256
54,08618604;1,035638452;-1,560259461;-3,332768917
54,09618604;0,736922145;-0,872831464;-2,059986591
54,10618604;0,401422232;-0,42576474;-1,203413963
54,11618604;0,187877655;-0,360449284;-1,028345823
54,12618604;0,170866102;-0,555210769;-1,33887291
54,13618604;0,284727156;-0,790735483;-1,741818666
54,14618604;0,387703538;-0,923489273;-1,97225976
54,15618604;0,39246133;-0,940321982;-1,997396469
54,16618604;0,30685848;-0,890553117;-1,896105409
54,17618604;0,172244787;-0,798311293;-1,714481354
54,18618604;0,008838471;-0,650228083;-1,437247992
54,19618604;-0,155364186;-0,444744796;-1,055269957
54,20618604;-0,274517447;-0,223773435;-0,629945993
54,21618604;-0,304606795;-0,058627531;-0,291042477
54,22618604;-0,229520246;-0,026385529;-0,181690097
54,23618604;-0,1043391;-0,148783773;-0,331729054
54,24618604;-0,055655114;-0,365493447;-0,610890388
54,25618604;-0,185645148;-0,55857712;-0,801998079
54,26618604;-0,467184842;-0,613538086;-0,729381442
54,27618604;-0,768472135;-0,493325502;-0,35938254
54,28618604;-0,96256721;-0,247470796;0,208115011
54,29618604;-1,002708673;0,018018685;0,788406074
54,30618604;-0,923467994;0,203082547;1,203941941
54,31618604;-0,78711468;0,258791953;1,367396235
54,32618604;-0,625735402;0,184006706;1,298303485
54,33618604;-0,43467775;0,016874218;1,097443819
54,34618604;-0,225245804;-0,175281078;0,892440677
54,35618604;-0,047871679;-0,326050371;0,770943105
54,36618604;0,065744512;-0,41044274;0,748404086
54,37618604;0,156734347;-0,452440917;0,801722348
54,38618604;0,285792828;-0,488068402;0,916931212
54,39618604;0,422009826;-0,517787278;1,097361803
54,40618604;0,4382357;-0,511010945;1,325741887
54,41618604;0,259688377;-0,45535478;1,544467926
54,42618604;0,0088406;-0,392976612;1,685786605
54,43618604;-0,066134162;-0,396417439;1,723638058
54,44618604;0,149977207;-0,488860488;1,691215158
54,45618604;0,512770772;-0,617081106;1,634099364
54,46618604;0,788798928;-0,720762312;1,563056231
54,47618604;0,887993813;-0,809221506;1,446152449
54,48618604;0,892636597;-0,942988813;1,243584156
54,49618604;0,926551104;-1,141314626;0,975739717
54,50618604;1,075593591;-1,313414693;0,779776275
54,51618604;1,288293958;-1,211543322;0,878909409
54,52618604;1,167445779;-0,518265307;1,365161538
54,53618604;0,361513913;0,789560139;2,063391209
54,54618604;-0,894399583;2,336734295;2,731029034
54,55618604;-1,8743999;3,576472044;3,283974171
54,56618604;-1,849453807;3,899193287;3,625895977
54,57618604;-0,809390783;2,989382267;3,358253717
54,58618604;0,463527858;1,199833632;2,082966328
54,59618604;1,120094657;-0,747181892;-0,006259962
54,60618604;0,954912603;-2,195985317;-2,098769665
54,61618604;0,395655185;-2,691754103;-3,29406786
54,62618604;-0,10331174;-2,158499002;-3,24271059
54,63618604;-0,415070653;-1,007143855;-2,356814146
54,64618604;-0,573911905;0,117897026;-1,340696573
54,65618604;-0,683250427;0,825730562;-0,672515869
54,66618604;-0,912436366;1,241946816;-0,382374048
54,67618604;-1,216665268;1,654804111;-0,171578333
54,68618604;-1,231682777;2,039191246;0,229243442
54,69618604;-0,659784079;2,091374636;0,768067598
54,70618604;0,282693744;1,679304123;1,111877918
54,71618604;1,084331989;1,020200372;1,027788997
54,72618604;1,467473626;0,39813894;0,60733664
54,73618604;1,518772364;-0,043305527;0,123584226
54,74618604;1,405645847;-0,254256696;-0,214049205
54,75618604;1,197391391;-0,223245382;-0,344738692
54,76618604;0,945455551;-0,004336195;-0,299869239
54,77618604;0,745195329;0,274908185;-0,149035022
54,78618604;0,678450048;0,47388342;0,012446467
54,79618604;0,720529139;0,530151784;0,087504268
54,80618604;0,780254304;0,460669369;0,038612682
54,81618604;0,771874666;0,324428946;-0,09885098
54,82618604;0,646790385;0,20301123;-0,259143293
54,83618604;0,421374261;0,159761056;-0,386450469
54,84618604;0,174026966;0,201164111;-0,453083962
54,85618604;-0,004955804;0,276482731;-0,460735381
54,86618604;-0,08848691;0,333883822;-0,439777285
54,87618604;-0,106400199;0,354228705;-0,429961473
54,88618604;-0,094826721;0,341870606;-0,444213539
54,89618604;-0,078277215;0,308522463;-0,462102354
54,90618604;-0,052706115;0,258666337;-0,453052014
54,91618604;0,001171081;0,195397064;-0,409234405
54,92618604;0,067261592;0,130216807;-0,359735996
54,93618604;0,09722957;0,073879272;-0,345755398
54,94618604;0,067975953;0,024451116;-0,388340175
54,95618604;0,001170017;-0,017011555;-0,475842327
54,96618604;-0,073108487;-0,031360496;-0,558125675
54,97618604;-0,130839601;0,003222603;-0,563222051
54,98618604;-0,145375922;0,085338831;-0,458358079
54,99618604;-0,115560189;0,185417324;-0,292551041
55,00618604;-0,086147942;0,264543027;-0,161879644
55,01618604;-0,101477399;0,297418475;-0,122588806
55,02618604;-0,147394434;0,286760569;-0,149444893
55,03618604;-0,17433463;0,255759925;-0,175506786
55,04618604;-0,144269779;0,228161797;-0,144542322
55,05618604;-0,044504289;0,215421498;-0,045216519
55,06618604;0,109805919;0,21931161;0,099055387
55,07618604;0,282754421;0,243349656;0,264171481
55,08618604;0,441765994;0,29302907;0,441668034
55,09618604;0,573993862;0,362472057;0,621559978
55,10618604;0,664817631;0,430455476;0,771755457
55,11618604;0,68328023;0,474654198;0,854824483
55,12618604;0,607192934;0,489635527;0,858187616
55,13618604;0,451357126;0,485487789;0,807092309
55,14618604;0,258266032;0,47314778;0,739455938
55,15618604;0,072576173;0,459548324;0,674108565
55,16618604;-0,073592886;0,443723828;0,598166049
55,17618604;-0,174611434;0,412370771;0,485718787
55,18618604;-0,250878632;0,349025905;0,333914697
55,19618604;-0,308209479;0,253136694;0,17469874
55,20618604;-0,32703194;0,150428608;0,049868904
55,21618604;-0,302920431;0,079916723;-0,02049499
55,22618604;-0,261223555;0,070124358;-0,027430985
55,23618604;-0,234025717;0,132011756;0,04993172
55,24618604;-0,241068184;0,256657392;0,223708495
55,25618604;-0,292996049;0,409123689;0,452835888
55,26618604;-0,382769018;0,542261779;0,654060662
55,27618604;-0,489807993;0,627190769;0,768271983
55,28618604;-0,602924883;0,665571332;0,795037627
55,29618604;-0,727914393;0,664108574;0,77049917
55,30618604;-0,867553115;0,61541605;0,726058781
55,31618604;-0,992025197;0,518251419;0,674203277
55,32618604;-1,03872478;0,392070621;0,624660134
55,33618604;-0,934714615;0,261076629;0,608189404
55,34618604;-0,667817712;0,136338368;0,656379402
